PBI,26.688441666432965,-80.09018933833873
PIT,40.496051891528495,-80.2561290571918
BHX,52.45290855428381,-1.733731704344524
SAN,32.73226455701319,-117.19751102573103
SAT,29.526620339131505,-98.4719699991559
SAV,32.13564155229021,-81.20996477509134
SMF,38.6927238925554,-121.58789487772277
SVX,56.73224561204597,60.80580334321738
SYR,43.13178449437413,-76.1130789991049
TUL,36.19012756519499,-95.88988227154202
TYS,35.80574480270883,-83.98993783275846
UFA,54.56513235789718,55.884077341183726
YEG,53.307200161918324,-113.5844925644056
YHZ,44.886545450100954,-63.514965250167336
YYJ,48.64052948217902,-123.43062453952774
MKE,42.94791987295855,-87.90210562507438
SYX,18.309095990859316,109.40823949107957
DRS,51.125091242887116,13.764967144004661
CGN,50.87825966294709,7.122359755245386
PUS,35.17028406368295,128.9488013790388
CJU,33.52471731503988,126.49162940197242
SVG,58.88215648421848,5.629810329721799
TRD,63.472029381716986,10.916809524144515
PMI,39.56577585862541,2.729976602006474
TFN,28.487577026773145,-16.346317567926352
GOT,57.685749353487864,12.29382690925731
LLA,65.54903624776163,22.123027124394543
AUH,24.42722715297642,54.646329322555786
COK,10.155118762811767,76.39051985020242
ICN,37.449208862434624,126.45087598079584
BRU,50.89729496415108,4.484640324082722
ABV,9.00437659781094,7.270259939743561
AUS,30.202108192074945,-97.66683676460543
AYT,36.915323305186774,30.80255264394152
BFS,54.66155754701032,-6.216169437349579
BGY,45.66549805606945,9.698917693997402
BLR,13.200610806960903,77.70955798895749
CBR,-35.3071855902909,149.19076053967132
CMH,39.9981181922432,-82.8840306426634
CMN,33.374727481539615,-7.581455990257197
DUS,51.2781820420774,6.76494446612174
ESB,40.11512782732336,32.99301007720143
HYD,17.235983150747067,78.42953613451998
JFK,40.645959558408144,-73.78632686092955
KBP,50.34090233887696,30.89516216155281
KRT,15.59222265308578,32.550153296632956
MSN,43.13630823858675,-89.34578478944866
MSQ,53.88937923980054,28.034193334637767
PMO,38.186335108489494,13.105530988863753
RSW,26.527928806765104,-81.75512314093055
SHE,41.634789133958215,123.4879744303385
SHJ,25.321196401906818,55.52050719488528
SJC,37.36949059089655,-121.92942898353154
SNA,33.6794857329549,-117.8614892203934
STR,48.69010513589129,9.193951089455357
SZX,22.64650771478675,113.81585275108512
SDF,38.18602071526992,-85.74170275973673
GVA,46.23100951015795,6.107945774236034
KIX,34.43479416292695,135.24445977247638
LIS,38.770762342751425,-9.130694409310712
CNF,-19.63278212187474,-43.96358152099491
SUB,-7.383578985275999,112.77703459493297
GCM,19.29591074371222,-81.35767061622893
CGO,34.52630271989567,113.84183130284451
DLC,38.96157023002216,121.53891378010117
HER,35.33690241010455,25.17405582432718
TBS,41.66944201872605,44.964614614166365
KHH,22.57170610544221,120.34515634215063
LIM,-12.0237161502221,-77.10756569313422
VNO,54.64305493075424,25.28071644972846
XIY,34.442939105442214,108.75581134215064
KWI,29.239680058158292,47.97148255933165
YOW,45.3201348196531,-75.66489338702053
ACA,16.761967352779976,-99.75450856196812
ACC,5.606981523811933,-0.171402855660817
ALA,43.34649431447929,77.01204587711747
ALG,36.69972066635346,3.212073535165055
ALP,36.18462373143136,37.22734140578282
BEG,44.81907666544326,20.291284594662077
BEY,33.825440061866765,35.4930853618161
BNA,36.13148763616973,-86.66928673563747
BNE,-27.38539659390988,153.1202564188439
BOI,43.5689592234704,-116.2218410705487
BUF,42.93403374935259,-78.73199655233083
BWN,4.945475282276854,114.93311902920937
CAN,23.3891511573243,113.29751655217066
CCU,22.645389378506415,88.44000101301965
CHC,-43.48854867841038,172.53867556522317
CLE,41.41119161249661,-81.83844060640457
CUN,21.04019667144003,-86.87441725066944
FRU,43.055452723330326,74.46880033990898
GDL,20.524686348517278,-103.30076622275178
GLA,55.86418285703546,-4.431677969951069
HAN,21.214559670724526,105.80375943680576
HAV,22.99735333644277,-82.4074206289499
JED,21.670685787812808,39.150499678044795
KIN,17.937575155275226,-76.77868976165765
LED,59.805406160189726,30.30709764546479
LOS,6.578259445404671,3.321124352813337
MAA,12.982530166915435,80.16377597315451
MEM,35.04441012400894,-89.98162803532371
MHD,36.22755031349836,59.64219435740293
MIA,25.79494072124062,-80.2789718277441
MLA,35.848930794350125,14.495264455505483
MBA,-4.032652625796572,39.60266318703833
MSY,29.985114146062223,-90.25669394805942
MVD,-34.84104859885686,-56.026636146282
NAS,25.048691060086554,-77.46484722909442
CEB,10.315875672729177,123.97913450866376
PDX,45.58895693153053,-122.5927388812541
PER,-31.941129794578288,115.9742249422326
PNH,11.552644917651318,104.84502761245697
POM,-9.43865269316142,147.21125085597714
PTY,9.066872422658388,-79.38713482154378
RDU,35.8752323452255,-78.79138140067508
RGN,16.90115428182508,96.13419461149468
RIX,56.922003878609694,23.979379111699508
SDA,33.26816298637704,44.22891253529416
SDQ,18.430219694817325,-69.67647267546673
SGN,10.816300557187912,106.66424614137476
SKG,40.52387368877751,22.976435361061277
SOF,42.6891841273195,23.402452135770766
STV,21.120450329717173,72.74243843725891
SYZ,29.545801384287437,52.58977127452107
THR,35.69137433049459,51.32080697175721
TIA,41.4208514680567,19.71503240497222
TIJ,32.54604991350133,-116.97547609559751
TLL,59.41650146974512,24.798964869982985
TLV,32.000746850184434,34.87084991809952
TPA,27.980040085218384,-82.534824252055
WLG,-41.32898918446593,174.81166526823756
YVR,49.19355903957153,-123.18086700381177
YWG,49.90333024716708,-97.22676948095848
YYC,51.130857256754865,-114.01056050023648
ZAG,45.73332667309836,16.061513800901448
KZN,55.60806014297645,49.29844580364066
ORY,48.73130304580517,2.367379127837731
YQB,46.79156843633076,-71.38392807117314
YUL,45.45835122945313,-73.74931626504166
NRT,35.764056072782786,140.3844017091791
NGO,34.85902969581623,136.81477128682428
BGO,60.28906105029659,5.227253115623363
TOS,69.67967904734776,18.907262429213173
GRU,-23.42611557704206,-46.48175360884203
PVG,31.152309029553294,121.80151876057847
MLE,4.188700903233721,73.52739028368441
DVO,7.130537461630729,125.64506660943381
DKR,14.745630614674791,-17.490407907719003
TAS,41.26223387673829,69.26661372411293
CPH,55.628501722152784,12.64935086845077
BUD,47.43327426924795,19.26223016778808
CKG,29.724042224168777,106.63801970481096
CLT,35.220428168559714,-80.94392773427626
DTW,42.22572045080041,-83.3478935065615
DUB,53.42700828497004,-6.243884910371394
FAI,64.81809811173692,-147.86572112079517
HAM,53.63200116408658,10.005647830925001
KUL,2.747512957918107,101.71388632574273
LAS,36.08496023833674,-115.15132395128332
MCO,28.431150679113763,-81.30737133079849
MSP,44.882026363196815,-93.20810037183008
MUC,48.35383739616085,11.788062719243687
PHL,39.876087236427,-75.2429857676998
PHX,33.43586076394977,-112.01363529772982
SLC,40.786729005370844,-111.98198487999271
STL,38.742716315520354,-90.36595453506747
WAW,52.171026749259035,20.97272633835865
ZRH,47.45238950649155,8.562212795347646
MUCf,48.349796407837665,11.769482859365427
BCN,41.30315527974634,2.078003349812917
PRG,50.10765117036714,14.267484985407632
HKG,22.315332828086753,113.93501638737635
TPE,25.076741104334637,121.23137045332327
AMS,52.30893238898217,4.764376932328117
SIN,1.356160835281264,103.98641388099333
LHR,51.47099587999384,-0.453156652063309
AKL,-37.00635511428146,174.79171943371517
ANC,61.17289367453669,-149.9817251006328
ATL,33.64052908073521,-84.42539743360473
PEK,40.07876633633102,116.58817400466103
BOG,4.69883276192097,-74.14337180010278
BOM,19.095101948840245,72.87456395000508
BOS,42.366565819850564,-71.01640661729584
BWI,39.17939435835678,-76.66864283524481
CAI,30.11199043855749,31.39974300671137
CPT,-33.97044661203954,18.597656508313793
CTU,30.581071264746427,103.95613648169501
DEL,28.559203976058605,77.0878362565332
DEN,39.84946138815095,-104.67379733854197
DFW,32.90015055948155,-97.04037107411442
DMK,13.920276601034733,100.60257862650514
DXB,25.25256559381816,55.35407691722429
EWR,40.69047982789292,-74.1771472796706
EZE,-34.81364693803232,-58.54124569393822
FLL,26.07170957468273,-80.14525884651891
IAH,29.9865909034907,-95.33370479129466
IST,40.977838817779705,28.8195493087893
JNB,-26.13209539948872,28.23198856487408
LAX,33.94417425435857,-118.40246854852198
LIN,45.46039384562522,9.279966296910612
MEL,-37.66994119678927,144.84899809113125
MEX,19.435469572049442,-99.08260795142392
MNL,14.506832376296721,121.00412208343747
NBO,-1.330529643506341,36.92508874903655
HNL,21.33202231502399,-157.91978317375475
ORD,41.97652910238031,-87.90513439065003
RUH,24.959031743651174,46.701829023464015
SCL,-33.396833634259714,-70.79368601629741
SEA,47.44358191272591,-122.30228972292387
SFO,37.61702508680535,-122.38347034444935
SHA,31.187257431407843,121.34118378856714
SVO,55.96644717251199,37.41596903484135
YYZ,43.68095951863564,-79.61141932474486
SYD,-33.936583205771655,151.16606730560102
HEL,60.31871589129821,24.968207866591406
CDG,49.01442009693855,2.541867767394573
TXL,52.55442870441009,13.2903090925074
VIE,48.119756305253766,16.560767964212864
FRA,50.05067708952074,8.571822869076076
FCO,41.795078630739425,12.250100897363827
ITM,34.790198084874866,135.4424752562494
GMP,37.55730053995078,126.80239286027584
OSL,60.193578317138616,11.099103276258118
BSB,-15.869998500282428,-47.92078851336254
CGH,-23.626858827009997,-46.659115530219566
GIG,-22.812343712500642,-43.248381379068306
MAD,40.46812827339225,-3.569026654588628
SJU,18.43807707349493,-66.00422997575475
ARN,59.65112033973721,17.930729901691585
CGK,-6.126602955972902,106.65429615117164
ATH,37.93623312992537,23.94711605540731
